index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
4129,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2020-03-05,"iphone is iphone,",5.0 out of 5 stars,Apple,Huma,Best mobile in this range
4130,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2020-01-14,Very nice product,5.0 out of 5 stars,Apple,Nilotpal Sarkar,I phone XR
4131,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2019-10-04,Quality product!!,5.0 out of 5 stars,Apple,Harikrishnan Vazhayil,Quality product!!
4132,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2020-03-05,Nice mobile phone,5.0 out of 5 stars,Apple,Santosh gupta,Nice phone
4133,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2019-12-14,Best phone to buy,5.0 out of 5 stars,Apple,bodapatla R.,Excellent build quality
4134,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2019-07-22,Thank you Amazon...loved the phone,5.0 out of 5 stars,Apple,Rohan Chaudhari,Iphone xr
4135,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2019-10-19,All in all a good product,5.0 out of 5 stars,Apple,Amazon Customer,Best phone
4136,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2019-09-09,Excellent,5.0 out of 5 stars,Apple,Capt.Arvind Kumar,Great value
4137,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2019-10-11,Excellent,5.0 out of 5 stars,Apple,Udayashankar T S,Worth buy
4138,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2020-03-01,Very good,5.0 out of 5 stars,Apple,Amazon Customer,Nice
4139,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=413, India ,2019-11-03,Excellent,5.0 out of 5 stars,Apple,Jithish,Excellent
4140,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2019-11-05,Excellent,5.0 out of 5 stars,Apple,alok mohan,Excellent
4141,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2019-11-13,Excellent,4.0 out of 5 stars,Apple,BIPLAB,Good product
4142,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2020-03-06,Excellent,5.0 out of 5 stars,Apple,Abhishek Jose,Excellent
4143,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2019-08-22,Excellent,5.0 out of 5 stars,Apple,Ekta verma,Excellent phone
4144,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2019-09-14,Excellent,5.0 out of 5 stars,Apple,AMIT KHOKHAR,Excellent
4145,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2019-11-07,Osm phone,5.0 out of 5 stars,Apple,sunny,Good phone
4146,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2020-02-11,It’s good,5.0 out of 5 stars,Apple,Amazon Customer,Nice
4147,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2019-11-21,Good one.,5.0 out of 5 stars,Apple,Himanshu vaja,Nice product
4148,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2019-09-26,Little bit of big in size,5.0 out of 5 stars,Apple,Kushal,Worth money
4149,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=414, India ,2019-11-05,Excellent,5.0 out of 5 stars,Apple,Customer,I like to buy it
4150,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-11-29,Awesome phone and battery backup is good,5.0 out of 5 stars,Apple,Nitin Kataria,Awesome phone and features
4151,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2020-01-24,1,4.0 out of 5 stars,Apple,Darshan g.,1
4152,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-08-12,Worth the price,5.0 out of 5 stars,Apple,abhishek,Good product
4153,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-07-19,The product is really good,5.0 out of 5 stars,Apple,Piyush Singh,Good purchase
4154,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-10-07,Perfect XR,5.0 out of 5 stars,Apple,Amazon Customer,Xr
4155,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-08-20,Nothing dislike about this phone,5.0 out of 5 stars,Apple,Aniket0072,Grt phone
4156,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-11-14,Fantastic,5.0 out of 5 stars,Apple,T SIVA KRISHNA,Just go for it.
4157,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-10-31,best,5.0 out of 5 stars,Apple,Ankit Walia,best
4158,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-10-27,Ok,4.0 out of 5 stars,Apple,Balaji,Ok
4159,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=415, India ,2019-08-20,Battery life isn't great,5.0 out of 5 stars,Apple,Satanik Pal,Battery life is disappointing
4160,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2019-08-20,Battery life isn't great,5.0 out of 5 stars,Apple,Satanik Pal,Battery life is disappointing
4161,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2019-11-05,Really good battery life,5.0 out of 5 stars,Apple,Subahdip Hansda,Awesome
4162,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2019-10-26,iPhone never disappoints,5.0 out of 5 stars,Apple,Amazon Customer,Excellent product
4163,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2020-01-04,The phone is perfect....,5.0 out of 5 stars,Apple,richa verma,Nice phone!
4164,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2020-01-27,Just like i wanted it 😊,5.0 out of 5 stars,Apple,Ajinkya Kari,Cool product
4165,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2020-03-09,The best phone ever used,5.0 out of 5 stars,Apple,Rishabh Mishra,Powerhouse
4166,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2020-03-02,Everything at  it’s best,5.0 out of 5 stars,Apple,vivek shinde,Best phone
4167,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2019-11-04,Face ID is great,5.0 out of 5 stars,Apple,Senthilkumar,Value for money
4168,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2019-10-05,Apple is awesome,5.0 out of 5 stars,Apple,PRINCE JUNEJA,Great Look
4169,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=416, India ,2019-11-01,Its really good.,5.0 out of 5 stars,Apple,Ranita,Great
4170,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2019-12-29,Awesome loved it,5.0 out of 5 stars,Apple,Ajay T.,Awesome
4171,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2019-10-19,i like the phone,5.0 out of 5 stars,Apple,Hridul.C,Super phone
4172,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2019-11-04,Good performance,5.0 out of 5 stars,Apple,Amazon Customer,Good
4173,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2020-03-03,Just Awesome!!!!,5.0 out of 5 stars,Apple,Deepak Kumar Singh,Brand name is enough
4174,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2020-01-10,Excellent phone.,5.0 out of 5 stars,Apple,Ankur Pathak,Superb
4175,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2020-01-06,Camera very good,5.0 out of 5 stars,Apple,Preeti yadav,Apple review
4176,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2019-11-10,Excellent mobile,5.0 out of 5 stars,Apple,Prabhu,iPhone XR
4177,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2020-03-02,Good one,5.0 out of 5 stars,Apple,Mani Bhushan,I Love Apple
4178,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2020-03-03,good one,4.0 out of 5 stars,Apple,Atul,nice
4179,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=417, India ,2019-11-01,Good one,5.0 out of 5 stars,Apple,Venkatachandrareddy Moosani,Hi
4180,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-11-02,Good one,5.0 out of 5 stars,Apple,Satyam R,Nice
4181,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-10-01,Worth it,5.0 out of 5 stars,Apple,Deepak,IOS TO ANDROID
4182,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2020-03-02,Good one,5.0 out of 5 stars,Apple,Amazon Customer,Superb phone
4183,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-10-24,Good one,5.0 out of 5 stars,Apple,Amazon Customer,It’s Xr
4184,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-11-02,Nice one,5.0 out of 5 stars,Apple,Rony joseph,Best fo value
4185,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-09-11,it is d best till now,5.0 out of 5 stars,Apple,rakesh gupta,good one
4186,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-12-29,Good,4.0 out of 5 stars,Apple,Joy,Good
4187,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-10-09,Good,5.0 out of 5 stars,Apple,Satyendra mohanty,Best mobile
4188,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-08-19,The phone is really good,5.0 out of 5 stars,Apple,himanshu,Awesome phone
4189,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=418, India ,2019-08-29,Great!!,5.0 out of 5 stars,Apple,Amazon Customer,Amazing product!!!! Truely satisfied
4190,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2019-10-02,osm iphone and tnq Amazon ☺️☺️,5.0 out of 5 stars,Apple,Goswami Sonu,👌🏻
4191,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2020-01-02,Perfect!,5.0 out of 5 stars,Apple,dinesh goud,Yo
4192,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2019-09-17,Very good,5.0 out of 5 stars,Apple,akmurty,Good
4193,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2019-08-24,Awesome product,5.0 out of 5 stars,Apple,SUMIT ,Production
4194,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2019-08-01,nothing special,3.0 out of 5 stars,Apple,Ritesh Sharma,not worth
4195,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2019-08-18,Good one,5.0 out of 5 stars,Apple,azmat khan,Value for money
4196,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2020-01-04,Camera quality is good.,5.0 out of 5 stars,Apple,nikhilram,Value for money product from apple
4197,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2019-11-06,good product tnq amazon,4.0 out of 5 stars,Apple,Brajesh singh,nice phone
4198,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2019-11-09,The best choice ever!!!,5.0 out of 5 stars,Apple,Apple boy,The best choice ever!!!
4199,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=419, India ,2020-01-20,Ear phone not working .,3.0 out of 5 stars,Apple,Akhilesh R.,Ok
4200,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2019-08-22,Face reading is awesome,4.0 out of 5 stars,Apple,Nilesh Divate,I loved this mobile
4201,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2019-11-11,Face reader is too fast,5.0 out of 5 stars,Apple,Mohit,Amazing phone
4202,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2019-11-25,Excellent I love iPhone,5.0 out of 5 stars,Apple,Amazon Customer,Excellent
4203,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2020-03-01,I am enjoying it!! 👍🏻,5.0 out of 5 stars,Apple,Giriraj Singh Jhala,1 number!!!
4204,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2020-03-04,God’s proud from iPhone,5.0 out of 5 stars,Apple,Mohd Suleman,Good product
4205,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2020-03-16,Awesome Product love it,5.0 out of 5 stars,Apple,akash,Love you Apple
4206,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2020-03-07,More then u can imagine,5.0 out of 5 stars,Apple,Amar,Mind blowing
4207,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2020-03-01,Overall nice experience,5.0 out of 5 stars,Apple,sanket,Great Experience
4208,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2020-02-01,It’s good phone,5.0 out of 5 stars,Apple,Harish,iPhone XR is good phone
4209,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=420, India ,2020-02-29,Great product🔥,5.0 out of 5 stars,Apple,sabarinathan,Best phone
4210,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=421, India ,2020-02-29,Great product🔥,5.0 out of 5 stars,Apple,sabarinathan,Best phone
4211,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=421, India ,2019-11-24,value for money,5.0 out of 5 stars,Apple,Amazon Customer,I phone XR
4212,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=421, India ,2019-09-12,Iphone thats it,5.0 out of 5 stars,Apple,SACHIN DEVRA,Quality class
4213,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=421, India ,2019-11-05,Worth the money,5.0 out of 5 stars,Apple,Amazon Customer,Excellent worth every penny
