Field Comm,Delta,Reporting Unit,Location,Capability,Component,Squadron Type,Mission,Task Number,Task Title,Task Full Name,MET Display Title,,MET Analytics Series,MET Analytics Code,MET Analytics Name,MET Analytics Sort,MET Measure Full Name,Measure,Criteria Met,REMARK
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (53 SOPS),,X,X378,Other functional based standards,13,X378 - Provide integrated and synchronized mission planning.,Provide integrated and synchronized mission planning.,Y,Standards related to Provide integrated and synchronized mission planning. are met or exceeded. This specifically pertains to the measure: 'Provide integrated and synchronized mission planning.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,X,X379,Other functional based standards,13,"X379 - Provide integrated and synchronized Plan, Brief, Execution, and Debrief (PBED) Process.","Provide integrated and synchronized Plan, Brief, Execution, and Debrief (PBED) Process.",Y,"Standards related to Provide integrated and synchronized Plan, Brief, Execution, and Debrief (PBED) Process. are met or exceeded. This specifically pertains to the measure: 'Provide integrated and synchronized Plan, Brief, Execution, and Debrief (PBED) Process.'."
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0412,Installation,10,F0412 - Is generator / UPS / back up power adequate to meet mission requirements, Is generator / UPS / back up power adequate to meet mission requirements,N,F0412 - Budget constraints are preventing necessary upgrades and maintenance of the generators.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0111,Installation,10,F0111 - Receives adequate Special Security Office (SSO) support to meet mission requirements,Receives adequate Special Security Office (SSO) support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0120,Installation,10,F0120 - Receives adequate Contracting Office support to meet mission requirements, Receives adequate Contracting Office support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0122,Installation,10,F0122 - Receives adequate finance support to meet mission requirements, Receives adequate finance support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0130,Installation,10,F0130 - Receives adequate contractor support to meet mission requirements, Receives adequate contractor support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0410,Installation,10,F0410 - Receives adequate civil engineering and real property support to meet mission requirements, Receives adequate civil engineering and real property support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0411,Installation,10,F0411 - Is commercial power adequate to meet mission requirements, Is commercial power adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0413,Installation,10,F0413 - Is HVAC adequate to meet mission requirements, Is HVAC adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0414,Installation,10,F0414 - Is chiller sytem adequate to meet mission requirements, Is chiller sytem adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0421,Installation,10,F0421 - Receives adequate fire and emergency services support to meet mission requirements, Receives adequate fire and emergency services support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0422,Installation,10,F0422 - Is fire suppresion adequate to meet mission requirements, Is fire suppresion adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0430,Installation,10,F0430 - Is Facility adequate to meet mission requirements, Is Facility adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0431,Installation,10,F0431 - Is work space adequate to meet mission requirements, Is work space adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0432,Installation,10,F0432 - Is SCIF adequate to meet mission requirements, Is SCIF adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0433,Installation,10,F0433 - Is COOP or alternate facility adequate to meet mission requirements, Is COOP or alternate facility adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0440,Installation,10,F0440 - Receives adequate logistics readiness support to meet mission requirements, Receives adequate logistics readiness support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0441,Installation,10,F0441 - Receives adequate vehicle support to meet mission requirements, Receives adequate vehicle support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0450,Installation,10,F0450 - Receives adequate security and force protection support to meet mission requirements, Receives adequate security and force protection support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0600,Installation,10,F0600 - Receives adequate communications support to meet mission requirements, Receives adequate communications support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0601,Installation,10,F0601 - Receives adequate NIPR / SIPR / JWICS equipment and account support to meet mission requirements, Receives adequate NIPR / SIPR / JWICS equipment and account support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0602,Installation,10,F0602 - Receives adequate cyber defense support to meet mission requirements, Receives adequate cyber defense support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0900,Installation,10,F0900 - Receives adequate medical support to meet mission requirements, Receives adequate medical support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0910,Installation,10,F0910 - Are support agreements with outside agencies current and adequate to meet mission requirements, Are support agreements with outside agencies current and adequate to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0930,Installation,10,F0930 - Receives adequate funding for facility requirements,Receives adequate funding for facility requirements,N,F0930 - Unexpected rise in labor costs.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0940,Installation,10,F0940 - Receives adequate legal office support to meet mission requirements,Receives adequate legal office support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0950,Installation,10,F0950 - Receives adequate chaplain support to meet mission requirements,Receives adequate chaplain support to meet mission requirements,Y,
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFSN.3.5.1.10,Recieve adequate support from base support agencies,SFSN.3.5.1.10 - Recieve adequate support from base support agencies,Recieve Installation Support,,F,F0960,Installation,10,F0960 - Receives adequate mental health support to meet mission requirements,Receives adequate mental health support to meet mission requirements,Y,
